,Time[s],x1,x2,x3,y
6703,47.1,-12.711,-0.157,46,-5.787
28509,71.51,2.668,-0.156,44,-7.414
45373,72.34,3.249,-0.156,45,-6.91
92305,86.68,5.643,1.57,34,15.765
23019,40.41,4.959,0.157,44,6.177
66175,18.51,12.46,0.157,33,8.331
89341,137,-8.037,-0.133,45,-7.208
189387,23.99,2.018,0.156,43,6.369
192209,144.62,4.058,1.98,45,12.576
11196,90.21,2.998,0.628,31,11.781
137722,154.1,4.674,0.523,45,6.988
119051,18.27,10.705,0.157,43,6.243
9585,76.93,-0.205,-0.157,35,-7.814
198376,162.51,-1.129,0.032,32,8.386
96259,145.36,4.891,0.092,44,6.433
165646,92.38,-5.324,-1.569,31,-15.459
34929,2.93,8.436,0.157,37,5.672
60438,29.14,-1.357,0.155,38,8.299
121800,153.68,2.896,1.605,44,9.367
156958,91.83,3.5,0.629,28,12.449
108915,99.55,-9.77,-0.628,44,-7.605
186184,158.16,-5.176,-1.265,45,-9.97
143419,144.86,4.378,1.351,45,9.602
161957,67.22,0.023,-0.158,45,-7.038
67890,118.47,-1.505,-1.099,45,-9.354
79190,141.06,-1.14,0.032,32,8.511
44492,34.1,-0.969,0.156,36,8.149
10198,86.28,5.757,1.569,35,13.392
37938,89.09,4.925,0.628,45,8.26
191344,22.9,5.084,0.156,44,7.816
99888,93.58,-6.327,-0.444,36,-8.508
119247,36.05,0.319,0.159,46,7.622
87456,80.89,-4.936,-0.158,38,-7.194
121483,5.99,11.913,0.157,45,4.951
48265,81.02,-4.822,-0.158,44,-6.886
109004,37.9,2.576,0.157,37,7.572
78828,112.11,4.56,0.382,45,6.596
116616,71.82,2.098,-0.157,46,-8.023
153491,118.44,-0.16,-1.101,44,-8.233
99478,34.7,-0.251,0.156,33,8.4
39392,3.1,9.109,0.156,37,6.104
52572,66.62,-1.197,-0.158,44,-7.532
58195,31.62,-2.656,0.158,45,7.454
63468,24.56,3.899,0.158,34,9.027
42457,110.6,-0.718,1.099,44,9.438
171717,84.06,10.454,0.629,44,7.291
39709,63.16,-5.198,-0.155,36,-6.54
182934,101.55,-3.887,-2.312,37,-14.234
39388,149.59,-8.413,-0.886,29,-11.693
88091,26.06,1.676,0.159,44,8.712
166193,58.9,-11.286,-0.157,44,-6.092
151261,74.36,2.371,-0.156,45,-7.279
22653,34.43,-1.493,0.157,36,7.364
63047,117.03,-4.606,-1.101,46,-10.965
5724,70.14,2.326,-0.156,44,-7.246
58989,64.85,-3.751,-0.156,35,-7.689
164328,67.2,0.148,-0.158,44,-6.882
125045,89.03,5.062,0.629,45,8.022
25642,94.89,7.57,0.15,38,6.66
34512,3.43,9.542,0.157,35,6.035
112827,118.11,-3.169,-1.101,38,-12.862
160777,135.07,3.192,1.995,45,10.784
142791,92.95,3.032,0.629,46,6.813
128953,104.91,-4.948,-0.302,44,-6.543
95918,43.75,-8.607,-0.157,45,-6.357
145574,27.52,-1.197,0.156,45,7.334
114689,102.32,-7.079,-0.336,33,-9.097
63698,102.8,1.676,-0.629,45,-8.14
76385,22.61,5.996,0.157,35,8.26
172891,32.14,-2.588,0.155,38,7.46
24855,102.84,0.98,-0.629,44,-8.776
100680,34.33,-0.969,0.155,34,7.983
27942,57.55,-12.734,-0.156,35,-5.826
58805,111.22,1.015,1.102,44,8.945
8352,152.88,5.974,2.986,45,12.142
168040,170.53,0.228,0.031,32,8.565
59791,31.98,-3.044,0.158,45,7.018
51347,28.85,-0.752,0.158,37,8.726
21514,25.43,1.345,0.157,38,7.637
174974,29.08,-1.414,0.157,37,8.198
96105,92.09,-3.249,-1.569,37,-12.042
62525,140.74,-4.925,-0.205,45,-6.786
111980,27.23,-0.331,0.157,36,7.931
124860,80.84,12.563,0.031,32,6.521
88853,65.15,-3.101,-0.156,33,-7.47
149373,134.1,9.28,2.042,44,13.079
84576,35.12,-1.334,0.156,38,6.944
182801,19.12,9.496,0.156,44,6.282
94876,35.87,1.14,0.159,35,8.648
156225,92.19,3.329,0.628,29,10.955
196601,75.93,-0.445,-0.158,33,-9.005
186600,91.68,1.049,0.629,35,10.407
165660,123.2,9.884,1.572,31,14.825
197202,46.46,-12.266,-0.157,46,-6.121
118504,61.52,-8.47,-0.156,30,-7.218
172311,139.45,-4.446,-2.039,45,-13.876
154184,26.95,0.866,0.157,37,8.859
35657,43.78,-9.28,-0.158,45,-6.967
37145,16.93,12.677,0.156,35,6.417
58250,23.98,2.861,0.158,44,7.181
105776,158.19,-5.985,-1.201,45,-10.52
152770,148.76,-2.645,-2.513,45,-12.651
24376,92.2,-4.788,-1.571,33,-14.223
98388,62.46,-6.498,-0.157,37,-6.73
54275,79.62,-3.922,-0.159,36,-8.095
165884,145.23,4.457,0.389,45,6.529
42150,76.99,-0.103,-0.158,45,-7.639
51732,74.79,1.14,-0.158,37,-8.247
47624,29.8,-1.87,0.156,36,8.054
171305,103.26,-0.125,-0.627,44,-8.823
82601,44.45,-9.804,-0.157,36,-6.484
168066,45.04,-10.18,-0.158,44,-5.97
194199,79.92,-4.218,-0.157,34,-7.969
175264,63.73,-5.381,-0.156,28,-7.634
111453,118.2,-1.083,-1.103,44,-10.43
156340,44.93,-10.693,-0.158,36,-6.639
160329,89.18,-8.117,-0.11,34,-7.418
68693,68.97,-0.08,-0.157,35,-8.856
80843,139.39,-3.032,-2.04,45,-11.854
163577,129.13,-2.451,-1.569,44,-10.133
102180,80.43,-4.754,-0.157,37,-7.719
112693,26.23,1.972,0.157,30,9.209
59127,69.76,2.223,-0.155,44,-7.133
121300,146.92,-12.255,-1.168,45,-7.689
35752,28.96,-2.166,0.158,43,7.366
45253,19.64,9.177,0.157,44,6.752
99639,74.78,1.699,-0.158,44,-7.69
182139,69.63,1.607,-0.158,45,-7.648
42025,26.98,-0.319,0.158,45,7.701
178945,60.19,-11.206,-0.158,31,-7.861
45254,31.58,-3.01,0.157,44,7.117
12870,31.85,-1.539,0.158,36,8.548
45608,81.41,-5.392,-0.158,44,-6.841
54430,81.88,-6.475,-0.158,45,-7.171
61605,28.68,-0.98,0.157,36,8.404
21498,110.69,1.733,1.099,45,11.838
136377,148.73,-3.933,-2.513,44,-13.812
17841,148.65,-4.457,-2.514,45,-13.619
57029,67.58,-0.456,-0.158,35,-7.913
169773,148.79,-1.949,-2.516,45,-12.033
169300,74.37,0.889,-0.157,34,-8.743
82772,62.9,-7.034,-0.157,33,-7.946
107405,389.05,5.939,0.016,32,7.853
120856,72.42,2.588,-0.158,44,-7.554
70468,74.86,1.357,-0.158,45,-7.992
95787,1.68,6.521,0.158,44,5.71
10605,27.64,-0.125,0.157,35,8.495
88629,111.14,-0.65,1.099,45,7.818
63544,61.72,-7.786,-0.157,35,-6.838
95791,38,2.029,0.156,36,6.898
177687,157.75,-0.479,-2.329,44,-10.875
43101,100.59,-6.156,-0.628,31,-10.502
37341,58.34,-12.13,-0.156,37,-6.208
97865,73.45,1.288,-0.157,35,-8.706
87538,66.38,-0.684,-0.158,44,-6.718
118480,3.79,9.781,0.158,45,5.728
114827,78.42,-2.223,-0.157,36,-8.063
169796,44.26,-9.872,-0.157,45,-6.842
95023,35.66,1.733,0.158,28,9.465
72671,3.15,9.029,0.157,44,5.934
1408,84.16,11.218,0.629,45,7.432
86327,37.82,2.246,0.158,37,7.335
71283,28.31,-1.79,0.156,45,7.36
32913,135.25,2.223,1.586,46,8.467
199682,78.84,-2.873,-0.158,34,-8.148
61349,77.1,-0.091,-0.157,45,-7.52
53350,58.08,-12.392,-0.157,38,-6.124
131808,89.75,1.357,0.628,45,8.303
71222,24.6,1.71,0.156,44,6.92
117330,109.23,11.092,1.098,38,11.696
16045,1.97,8.322,0.158,36,7.055
183010,67.45,0.536,-0.156,46,-6.798
114143,45.55,-11.89,-0.156,34,-6.977
110274,32.33,-2.542,0.156,46,7.455
14673,32.07,-2.029,0.159,46,8.006
198237,38.01,3.796,0.157,30,8.636
92804,28.71,-1.858,0.156,37,7.555
58877,109.61,6.088,1.098,44,10.732
96276,102.48,1.117,-0.629,44,-9.016
66616,283.58,-1.231,0.016,32,8.54
3171,18.23,12.46,0.156,30,7.937
35764,368.11,0.627,-0.031,32,-8.28
95983,93.42,6.099,0.592,45,7.217
95187,31.75,-1.801,0.157,45,8.309
154546,21.53,6.316,0.157,44,6.879
122746,2.03,6.977,0.158,42,5.614
55777,152.87,7.045,2.982,45,12.91
139702,80.77,-5.529,-0.157,35,-7.969
193034,17.51,12.027,0.156,38,6.505
122690,93,-6.27,-1.572,38,-12.552
18328,231.3,1.163,-0.048,32,-8.78
170896,162.21,-1.961,0.03,32,7.593
114765,23.23,4.537,0.158,35,7.747
151925,81.27,-4.879,-0.157,43,-6.547
183493,20.34,7.114,0.156,45,5.792
133215,32.41,-0.205,0.158,28,9.749
74940,44.21,-10.1,-0.158,35,-7.117
57355,66.8,-0.718,-0.158,45,-7.277
124953,36.52,-0.194,0.156,45,6.594
103212,81.31,-5.084,-0.156,45,-6.7
161551,22.01,6.008,0.157,45,7.337
133185,81.72,-5.905,-0.157,44,-6.857
50234,111.06,1.63,1.097,44,10.574
77996,65.32,-4.15,-0.157,27,-8.771
86153,4.81,12.563,0.157,34,7.07
69600,79.48,-4.036,-0.157,36,-8.426
86076,94.95,-10.796,-0.443,35,-8.772
62289,33.15,-1.516,0.157,45,8.145
154841,125.06,4.241,0.331,45,6.257
93508,46.17,-12.278,-0.157,36,-6.516
8837,79.77,-3.021,-0.156,45,-6.988
62617,86.65,4.241,1.57,37,14.318
73149,144.96,5.176,1.093,44,9.227
172330,692.84,0.935,-0.016,32,-9.104
140931,25.66,2.36,0.158,35,8.925
78528,69.21,0.935,-0.157,35,-8.031
91773,95.64,-11.639,-0.628,45,-7.048
75269,84.39,11.902,0.629,44,6.797
15944,132.26,12.198,0.706,37,9.367
104871,125.15,3.739,0.141,44,5.488
113747,32.22,-0.171,0.157,27,9.844
102593,402.67,-2.77,0,32,-2.77
118087,74.21,1.379,-0.157,38,-8.33
81629,101.1,-1.117,-0.627,45,-8.087
70607,24.94,1.87,0.156,45,7.538
63384,38.94,3.409,0.156,34,6.918
40143,88.2,10.043,0.627,46,7.829
168743,64.55,-3.545,-0.157,36,-7.026
71190,40.15,5.073,0.157,45,6.691
35340,139.43,-4.97,-2.04,45,-14.168
36949,80.93,-4.138,-0.157,45,-6.345
128872,71.54,2.326,-0.156,35,-7.761
141745,68.9,1.676,-0.157,44,-7.047
109915,19.65,9.508,0.157,44,7.091
126539,80.04,-3.146,-0.157,44,-6.71
24456,44.6,-9.884,-0.158,44,-6.316
170129,44.17,-9.599,-0.157,45,-6.691
180287,80.53,-4.321,-0.157,36,-7.14
80472,1.95,7.148,0.157,45,5.919
24735,24.64,3.26,0.156,34,8.518
16147,35.72,-1.14,0.156,45,6.553
5847,63.37,-5.187,-0.157,45,-6.85
131804,77.11,-1.562,-0.156,28,-8.983
165018,81.18,-5.609,-0.158,35,-7.395
175336,72.86,0.798,-0.157,29,-9.319
197505,146.58,-8.516,-0.246,45,-7.152
19402,134.1,9.872,2.041,45,13.598
187069,25.94,-0.114,0.156,45,6.801
188257,113.62,-10.625,-0.679,46,-7.882
34119,99.41,-11.32,-0.574,37,-8.885
170717,26.13,1.402,0.156,28,8.544
46543,24.97,3.169,0.158,34,8.857
52026,90.17,0.376,0.627,43,9.006
135290,63.65,-4.583,-0.156,36,-6.691
100521,30.45,-0.752,0.159,35,9.322
189859,21.62,6.692,0.157,37,7.405
83884,26.6,1.231,0.156,30,8.879
61999,4.02,10.42,0.158,36,6.019
177544,31.87,-1.14,0.159,35,8.937
146548,158.47,-4.868,-0.461,44,-7.071
84870,74.74,1.71,-0.156,35,-7.734
83929,134.93,3.42,2.044,45,12.245
68069,17.95,11.56,0.158,44,6.63
77113,27.37,0.205,0.157,35,8.589
161138,79.53,-2.291,-0.157,36,-6.594
89580,64.1,-5.78,-0.157,27,-8.597
194007,44.55,-9.587,-0.157,38,-6.103
130898,22.71,4.674,0.156,37,7.113
21129,117.64,-1.197,-1.1,30,-11.081
71956,22.24,6.692,0.157,35,8.379
22385,153.61,4.321,1.778,35,11.814
62775,59.34,-11.001,-0.156,35,-6.435
9762,59.96,-10.237,-0.156,35,-6.57
150523,19.34,9.576,0.155,38,6.71
126338,112.1,5.974,0.392,31,8.018
131304,60.44,-8.732,-0.157,36,-5.777
93827,40.55,6.692,0.157,31,7.686
152324,68.53,1.664,-0.157,45,-6.746
148477,62.69,-6.281,-0.157,35,-6.88
126200,35.02,-0.992,0.158,44,7.348
32593,91.05,-1.311,0.628,45,8.841
149377,24.17,3.067,0.158,45,7.663
18557,94.82,-7.843,-0.125,45,-7.065
109930,136.98,-7.296,-0.101,45,-6.646
179976,19.06,10.055,0.158,42,6.736
75657,401.15,-7.136,-0.031,32,-7.465
52390,102.17,0.889,-0.627,44,-9.172
101104,43.24,-8.299,-0.157,37,-6.836
38218,18.6,10.716,0.157,44,6.722
140393,128.91,-7.535,-1.571,38,-12.565
129357,44.28,-10.271,-0.156,36,-7.204
35065,60.7,-8.493,-0.156,46,-5.944
113526,80.03,-3.83,-0.158,38,-7.392
42958,28.3,0.08,0.155,27,9.235
73414,61.8,-6.863,-0.158,44,-6.03
50193,101.93,-7.444,-1.337,35,-12.587
7659,26.52,-0.445,0.156,45,7.123
53584,76.08,0.137,-0.158,45,-8.292
156136,27.15,0.456,0.155,34,8.655
66978,3.75,11.012,0.157,36,7.014
26596,95.1,11.879,0.658,31,9.207
38973,17.45,12.073,0.158,44,6.462
67967,128.7,-9.394,-1.569,46,-11.189
73046,158.34,-4.811,-0.799,45,-7.806
144503,92.61,-2.052,-1.57,38,-11.795
85964,95.64,-11.491,-0.628,45,-6.896
78092,64.08,-4.218,-0.157,45,-6.984
67158,6.34,12.437,0.157,45,5.076
10388,26.87,1.87,0.159,30,9.771
72569,129.93,-1.197,-1.57,44,-9.922
34380,76.33,0.091,-0.157,34,-8.116
37068,155.9,-12.301,-1.31,43,-7.072
31790,5.13,12.016,0.156,35,6.121
177343,30.39,-2.28,0.156,37,7.8
166382,118.06,-0.16,-1.103,44,-9.986
181140,26.89,-0.593,0.156,44,7.356
168665,3.96,9.998,0.158,44,5.682
4312,142.15,12.574,0.652,28,9.919
12439,60.46,-9.61,-0.158,35,-6.678
76665,157.39,-7.752,-2.983,38,-16.99
86742,46.74,-12.346,-0.157,44,-5.851
105723,2.11,6.897,0.157,43,5.413
17530,26.37,1.083,0.157,38,8.471
86461,81.09,-4.492,-0.158,44,-6.441
57693,95.02,10.556,0.46,36,8.439
109580,95.35,-9.998,-0.628,44,-7.127
192492,20.79,6.92,0.157,45,6.305
159614,97.91,6.076,0.493,38,8.325
29366,111.98,4.492,0.718,44,6.994
41230,64.25,-3.557,-0.157,45,-6.585
1987,100.67,-3.5,-0.628,46,-8.269
131859,93.25,5.198,0.629,44,7.149
182579,123.7,3.26,1.571,36,13.015
43287,4.58,10.385,0.157,44,5.207
93132,72.8,1.961,-0.157,35,-8.165
161608,118.17,0.342,-1.103,45,-9.107
168291,112.16,4.48,0.254,45,6.376
153298,78.6,-2.987,-0.157,30,-8.572
21924,35.09,-0.433,0.156,35,7.868
69948,220.82,-0.239,-0.047,32,-8.048
9300,101.97,0.752,-0.629,45,-9.047
6049,45.83,-12.369,-0.158,37,-7.044
113809,93.59,5.301,0.241,36,6.935
138029,104.95,-4.925,-0.192,46,-6.566
177695,100.05,-9.359,-0.628,30,-10.34
26691,59.27,-10.408,-0.157,45,-5.717
182345,71.09,1.847,-0.158,35,-8.109
27234,97.7,7.467,1.025,35,11.259
72233,38.7,3.089,0.156,44,6.949
28129,91.68,-8.322,-1.572,36,-12.256
81909,88.9,5.882,0.628,44,8.051
177496,80.37,-3.91,-0.156,45,-6.985
142177,62.34,-6.635,-0.156,35,-6.684
128277,361.35,1.938,-0.031,32,-7.801
185806,29.43,-1.858,0.158,44,7.904
125253,2.23,8.048,0.156,37,6.372
66702,148.28,-10.522,-2.512,45,-12.525
197453,96.75,10.522,2.983,33,18.222
73828,58.73,-11.389,-0.157,38,-5.964
70553,67.31,-1.904,-0.159,35,-9.031
196801,41,5.882,0.157,45,6.153
60122,4.45,11.309,0.158,44,6.299
158881,68.8,0.091,-0.158,31,-8.536
112764,57.96,-12.004,-0.156,44,-5.589
180741,17.73,11.069,0.156,45,5.845
23680,45.32,-10.944,-0.157,43,-6.34
47468,729.89,0.604,-0.016,32,-8.594
196746,155.56,-9.827,-0.445,44,-7.749
33635,123.91,2.143,1.57,45,12.288
70945,24.65,3.899,0.157,30,9.173
37321,46.04,-11.297,-0.156,45,-5.701
182148,74.04,1.448,-0.157,37,-8.335
197709,73.78,1.835,-0.158,45,-8.039
181392,89.28,-10.157,-0.354,38,-8.381
112029,97.36,7.684,1.92,36,15.947
85301,34.52,-1.516,0.156,36,7.285
89017,16.89,11.856,0.156,44,5.535
58567,120.94,11.297,0.899,45,7.825
85031,32.13,-1.072,0.156,28,8.978
13717,431.49,-12.061,-0.017,32,-7.547
35430,42.48,-7.946,-0.157,34,-7.465
141511,26.2,-0.114,0.156,43,7.102
60844,58.48,-11.662,-0.157,45,-5.903
64879,101.52,-0.103,-0.628,45,-8.767
2151,19.58,10.397,0.158,33,7.866
139568,81.24,-4.537,-0.157,46,-6.252
179826,71.8,2.166,-0.159,45,-7.938
114649,70.97,1.756,-0.157,44,-8.162
180835,97.12,4.115,2.52,37,15.209
164691,63.81,-4.663,-0.158,45,-7.015
157278,130.15,-4.537,-1.571,45,-10.901
94533,130.35,-4.514,-1.402,45,-9.156
186518,71.32,2.36,-0.157,44,-7.671
55210,73.69,2.098,-0.158,45,-7.813
116284,157.09,-10.203,-2.982,45,-12.627
40209,5.47,12.437,0.158,37,6.086
180049,40.86,8.447,0.159,27,8.929
199427,148.33,-9.53,-2.514,45,-12.597
173550,71.73,2.565,-0.156,37,-7.551
35694,26.11,1.06,0.158,36,8.159
188509,192.17,3.933,0.031,32,6.769
105588,139.53,-3.853,-2.042,44,-13.689
16836,92.21,-3.26,-1.572,38,-12.765
12588,38.32,1.539,0.156,44,5.95
76470,81.24,-5.312,-0.157,38,-7.026
154524,608.48,-5.996,-0.015,32,-7
186256,38.93,2.702,0.155,35,6.214
151105,152.84,8.14,2.982,46,13.411
180223,111.72,8.071,1.1,37,11.522
170595,65.79,-2.018,-0.158,44,-7.266
145919,45.37,-10.796,-0.156,43,-6.124
190030,109.31,11.423,1.098,31,12.962
171504,93.39,-7.752,-0.912,35,-11.072
52012,109.06,9.895,1.099,45,8.51
169170,18.92,9.622,0.156,45,6.12
189856,140.64,-4.902,-0.46,45,-7.111
141308,79.55,-2.063,-0.155,44,-6.354
168510,118.94,-6.908,-1.101,35,-10.498
53537,67.41,-1.414,-0.157,31,-8.693
173334,87.64,7.809,1.069,33,11.602
138471,97.07,4.72,2.657,35,16.05
126551,76.88,-0.308,-0.157,44,-7.967
181597,22.94,4.469,0.156,45,7.259
85257,29.6,-1.379,0.156,34,8.471
157086,23.66,4.606,0.159,44,8.452
117196,146.69,-10.34,-0.543,45,-7.992
186919,43.5,-9.929,-0.158,28,-8.056
148909,36.41,0.673,0.158,45,7.572
51658,62.39,-5.962,-0.158,45,-6.068
22448,93.21,-7.182,-1.374,37,-11.778
100604,31.61,-2.474,0.156,45,7.658
49529,65.94,-1.63,-0.156,35,-7.109
147056,1.52,7.729,0.156,30,7.175
123221,426.18,-11.514,-0.016,32,-7.781
48867,67.82,0.365,-0.158,44,-7.351
57988,59.37,-12.175,-0.156,30,-7.638
132296,93.2,4.982,0.629,44,7.22
110540,157.47,-3.523,-0.077,32,-7.247
186558,37.55,1.186,0.156,45,6.673
44658,38.37,3.021,0.158,38,7.34
168629,123.7,0.536,1.572,44,10.274
114452,89.22,4.252,0.628,45,8.357
52380,25.24,2.246,0.158,46,8.294
27329,78.59,-2.633,-0.159,36,-8.233
105233,101.9,-1.949,-0.628,28,-11.626
113825,316.7,-3.044,-0.031,32,-7.515
104539,103.35,-0.16,-0.63,45,-8.516
127819,76.24,1.277,-0.157,44,-7.015
26349,18.92,9.758,0.156,45,6.249
192073,100.98,-9.633,-2.986,36,-14.861
165110,123.66,1.63,1.569,45,11.229
7278,38.41,3.728,0.158,35,7.98
137403,20.38,8.094,0.158,44,6.819
141234,104.04,-2.713,-0.629,45,-7.891
20928,26.73,-0.091,0.156,36,7.693
92274,101.93,0.889,-0.629,45,-8.845
188269,102.23,-6.133,-0.586,35,-8.574
36851,42.4,-7.011,-0.141,44,-6.387
114834,68.24,1.288,-0.157,45,-6.855
93791,40.88,6.509,0.157,30,6.978
190678,43.84,-8.846,-0.158,43,-6.438
93251,23.7,3.306,0.156,45,7.238
32263,302.54,-7.364,-0.032,32,-7.471
5386,135.79,3.58,0.195,44,5.427
50528,63.15,-4.617,-0.156,45,-5.935
53536,3.93,9.485,0.157,44,5.228
45691,69.46,2.052,-0.156,44,-7.098
97444,58.17,-12.13,-0.156,45,-5.977
166804,31.57,-1.22,0.157,30,8.905
183833,91.62,-8.596,-1.57,35,-11.435
379,45.37,-11.024,-0.156,45,-6.36
176773,47.16,-12.574,-0.156,45,-5.596
48678,136.42,0.627,-0.078,32,-8.487
3563,68.93,0,-0.156,28,-8.761
56060,39.93,4.047,0.156,38,6.027
16163,19.07,9.713,0.158,44,6.411
53531,101.14,-1.163,-0.629,44,-8.309
4315,25.82,0.855,0.156,45,7.622
23458,59.22,-11.229,-0.158,36,-6.461
149629,2.52,8.003,0.157,45,5.874
34716,158.62,-5.187,-0.112,45,-6.83
169527,59.69,-10.1,-0.157,45,-6.023
123666,154.07,3.944,0.596,45,6.413
10385,95.62,-12.517,-0.63,44,-8.022
125623,25.44,3.249,0.158,30,9.546
85613,57.53,-12.335,-0.157,37,-5.398
8200,101.52,-0.08,-0.628,44,-8.737
100525,104.35,-4.765,-0.629,44,-8.155
96544,77.98,-2.086,-0.158,36,-8.48
125222,130.75,-4.617,-0.389,45,-6.698
48277,2.2,7.478,0.157,44,5.846
153820,79.35,-2.303,-0.156,44,-6.884
163302,129.45,-4.948,-1.569,38,-14.908
96267,23.28,4.036,0.157,35,7.343
275,39.79,3.819,0.157,45,6.011
54895,702.87,1.778,-0.015,32,-8.379
81662,69.42,1.197,-0.157,43,-7.917
71872,144.09,4.275,2.513,45,13.422
179086,24.02,4.104,0.157,35,8.481
5147,65.74,-3.249,-0.157,28,-8.454
68469,59.43,-11.332,-0.157,36,-6.882
6956,109.02,10.021,1.101,44,8.247
160801,36.41,1.847,0.157,28,8.76
140518,28.95,-1.015,0.157,44,8.52
31566,19.26,11.309,0.159,36,8.283
28252,30.45,-1.721,0.159,45,8.353
146695,95.45,-10.682,-0.628,45,-7.161
39848,66.41,-1.379,-0.158,45,-7.458
56809,34.04,-0.855,0.158,45,8.275
66700,155.59,-11.081,-0.527,36,-8.785
154843,109.24,10.898,1.098,43,11.549
63407,40.8,5.426,0.157,45,6.03
51077,78.62,-2.12,-0.158,44,-7.682
168208,17.22,12.278,0.158,45,6.366
11937,113.67,-11.799,-0.825,44,-8.589
82645,153.84,4.389,1.198,45,8.866
24493,80.78,-4.15,-0.157,44,-6.576
161110,88.58,7.524,0.628,45,7.706
79819,322.66,-1.87,-0.032,32,-7.957
150559,18.42,12.483,0.158,35,8.21
20179,97.83,5.985,0.698,36,8.713
62934,65.2,-2.918,-0.157,36,-7.361
6613,92.49,-2.018,-1.569,37,-12.137
72515,88.83,6.418,0.628,45,8.225
32649,40.52,5.29,0.156,35,6.335
21812,79.59,-3.545,-0.159,38,-7.744
27567,113.75,-12.141,-1.001,44,-8.411
30462,99.43,-11.959,-0.59,35,-9.477
195046,36.07,0.524,0.158,38,7.812
173267,1.32,6.43,0.155,35,5.914
125985,58.04,-11.89,-0.157,46,-5.578
53860,124.99,5.039,0.539,43,7.382
85687,127.49,1.505,0.032,32,8.973
102945,27.64,0.718,0.158,34,9.333
166434,61.47,-8.504,-0.156,36,-7.169
26991,43.7,-8.732,-0.157,45,-6.546
120221,78.12,-1.129,-0.157,44,-7.352
152504,3.8,11.218,0.157,30,7.145
135205,118.82,-7.159,-1.101,35,-11.968
37813,22.93,5.119,0.156,30,7.898
22763,69.31,2.018,-0.156,44,-7.025
62420,59.81,-10.363,-0.158,38,-6.459
18613,36.9,0.935,0.157,45,7.25
123129,117.66,0.182,-1.104,46,-9.728
128191,109.93,3.728,1.1,43,11.152
87786,99.91,-2.177,0.048,32,7.948
155735,76.46,0.011,-0.157,45,-8.076
119695,18.9,9.861,0.155,44,6.329
71207,101.61,-2.314,-2.177,38,-12.019
37032,77.67,-0.399,-0.157,44,-7.181
163650,22.37,5.597,0.158,45,7.474
177830,90.44,-0.342,0.629,45,9.049
80079,111,-0.433,1.098,46,8.801
125463,37.18,1.687,0.158,34,7.638
142084,75.67,0.764,-0.156,38,-8.024
88632,245.55,2.12,0.015,32,8.646
198145,357.79,2.326,0.016,32,8.716
86049,61.77,-7.319,-0.155,44,-6.45
152071,90.17,2.223,0.628,35,10.867
145767,113.98,-12.54,-1.103,45,-7.896
153621,3.64,10.739,0.157,37,6.909
19454,117.49,-2.998,-1.099,44,-12.37
165091,89.19,-8.949,-0.148,37,-8.035
92350,75.21,-0.217,-0.157,29,-9.335
67365,148.93,-3.409,-2.501,44,-13.347
112453,117.4,-2.941,-1.102,37,-11.892
130934,76.28,0.125,-0.158,45,-8.124
65927,76.5,0.171,-0.157,36,-7.877
84329,38.51,3.363,0.156,35,7.505
65423,28.99,-1.767,0.156,37,7.802
46248,68.4,0.16,-0.158,34,-8.118
115959,578.09,-10.442,-0.016,32,-6.692
161912,46.31,-12.266,-0.156,45,-6.318
166690,70.27,0.787,-0.157,35,-8.848
16655,79.85,-4.172,-0.157,35,-8.014
110259,106.38,9.907,0.679,44,7.163
150041,139.15,-8.333,-2.039,45,-13.748
76135,37.98,1.505,0.158,45,6.383
19366,23.32,5.107,0.156,30,8.475
109370,33.29,-0.798,0.157,30,8.809
91727,58.95,-10.727,-0.156,45,-5.603
49358,89.27,3.979,0.628,45,8.413
22857,101.37,-0.422,-0.628,45,-8.534
43198,65.95,-1.037,-0.156,45,-6.519
69475,124.22,1.607,1.573,45,10.385
40183,33.78,-2.314,0.157,45,6.994
55781,152.94,6.27,2.986,45,13.775
73287,149.54,-9.2,-1.049,28,-13.035
94672,39.94,4.013,0.156,35,5.984
195611,75.23,0.764,-0.157,38,-8.347
63883,283.56,-12.529,-0.031,32,-6.933
103557,149.27,-4.754,-1.751,45,-12.071
81884,116.55,-7.433,-1.1,45,-8.905
56693,60.96,-9.211,-0.156,30,-7.068
41541,149.23,-2.77,-1.858,45,-10.705
49460,70.58,1.083,-0.158,35,-8.676
72715,123.19,6.202,1.57,45,10.852
13453,63.49,-5.312,-0.157,36,-7.158
134060,31.14,-2.565,0.156,44,7.597
127509,71.39,0.638,-0.158,29,-9.397
104128,62.48,-6.167,-0.157,44,-6.412
127592,24.91,1.026,0.156,44,6.664
107191,38.51,2.611,0.157,38,6.741
160289,21.46,7.855,0.158,35,8.299
6981,3.25,10.237,0.158,35,6.987
149859,151.01,-1.243,0.033,32,8.889
157163,19.06,11.263,0.158,34,7.94
31407,80.36,-4.024,-0.156,44,-7.107
3376,59.35,-10.374,-0.157,36,-5.809
31799,69.84,2.234,-0.157,44,-7.158
85743,88.11,10.556,0.627,45,7.744
62684,35.21,0.274,0.158,37,8.439
121193,93.24,-9.53,-1.312,31,-13.997
177531,103.59,-4.663,-0.629,28,-12.022
62260,79.42,-2.861,-0.158,43,-7.32
15463,76.92,-0.034,-0.157,45,-7.657
128250,104.4,-4.959,-0.629,44,-8.043
119062,68.06,-0.046,-0.158,38,-8.001
73609,44.69,-9.473,-0.157,45,-5.783
58830,40.12,3.979,0.156,38,5.665
